website,category,article_number,article_url,page_weight_in_bytes
wiadomosci.wp.pl,Finance,2,https://finanse.wp.pl/zarabiaja-175-tys-zl-rocznie-rolnicy-oburzeni-po-ujawnieniu-danych-gus-7077312699497408a,1506707
wiadomosci.wp.pl,Finance,3,https://finanse.wp.pl/prywatnie-wydasz-400-zl-na-nfz-ten-zabieg-jest-za-darmo-7077974629325760a,1198029
wiadomosci.wp.pl,Finance,4,https://finanse.wp.pl/niebezpieczne-chemikalia-w-ubraniach-niepokojace-wyniki-badan-7078002409442240a,1765668
wiadomosci.wp.pl,Finance,5,https://finanse.wp.pl/niezwykle-cechy-inteligentnych-ludzi-prokrastynacja-i-pozne-wstawanie-7078128899353568a,1453879
wiadomosci.wp.pl,Finance,6,https://finanse.wp.pl/gdzie-wyrzucic-opakowanie-po-miesie-niektorzy-robia-to-zle-7078111252437121a,1192374
wiadomosci.wp.pl,Finance,7,https://finanse.wp.pl/tanszy-pobyt-w-sanatorium-oto-nowe-stawki-7078105707162592a,1272877
wiadomosci.wp.pl,Finance,8,https://finanse.wp.pl/niemcy-nie-moga-odebrac-zakupow-problem-w-duzej-sieci-handlowej-7078066453363648a,1423817
wiadomosci.wp.pl,Finance,9,https://finanse.wp.pl/w-te-niedziele-sklepy-beda-otwarte-zmiany-dla-kilku-wojewodztw-7078054499150784a,1463038
wiadomosci.wp.pl,Finance,10,https://finanse.wp.pl/wiatraki-na-baltyku-wykonano-pierwszy-odwiert-7078039010216896a,1452868
wiadomosci.wp.pl,Fitness,1,"https://fitness.wp.pl/27008,piekna-i-bestia-wrzucila-nagranie-z-partnerem",912883
wiadomosci.wp.pl,Fitness,2,"https://fitness.wp.pl/27004,pojchala-na-wakacje-i-wskoczyla-w-bikini-co-za-widok",921725
wiadomosci.wp.pl,Fitness,3,"https://fitness.wp.pl/21456,dieta-ktora-pozwoli-ci-szybko-schudnac-czy-to-zdrowe",916325
wiadomosci.wp.pl,Fitness,4,"https://fitness.wp.pl/27002,czekala-na-to-od-dawna-wiadomo-gdzie-poleciala-na-urlop",904969
wiadomosci.wp.pl,Fitness,5,"https://fitness.wp.pl/26998,opowiedziala-o-najtrudniejszym-momencie-w-karierze-niewyobrazalna-tragedia",964623
wiadomosci.wp.pl,Fitness,6,"https://fitness.wp.pl/26996,pokazala-swojego-meza-okazja-byla-wyjatkowa",935420
wiadomosci.wp.pl,Fitness,7,"https://fitness.wp.pl/26995,dawno-tyle-nie-plakala-to-byl-szalony-miesiac",914276
wiadomosci.wp.pl,Fitness,8,"https://fitness.wp.pl/26990,zarzucil-pudzianowi-ze-jest-kabareciarzem-ten-szybko-zareagowal",918257
wiadomosci.wp.pl,Fitness,9,"https://fitness.wp.pl/26986,popularna-trenerka-stanela-przed-lustrem-alez-ma-krate-na-brzuchu",902428
wiadomosci.wp.pl,Policy,1,https://wiadomosci.wp.pl/wyciagnal-reke-do-tuska-ziobrysci-odpowiadaja-na-atak-dworczyka-7076647254715264a,1642842
wiadomosci.wp.pl,Policy,2,https://wiadomosci.wp.pl/burza-na-komisji-w-sprawie-kredytu-na-start-wiceminister-tomczak-odpiera-ataki-to-fake-newsy-7075620798471008a,1780178
wiadomosci.wp.pl,Policy,3,https://wiadomosci.wp.pl/ardan-zyje-w-swiecie-w-ktorym-zli-ludzie-spiskuja-przeciwko-niemu-politycy-oceniaja-ruch-bylego-ministra-z-pis-7075585664097152a,1759244
wiadomosci.wp.pl,Policy,4,https://wiadomosci.wp.pl/dwa-ostatnie-warunki-to-dlatego-pis-przesuwa-kongres-powodz-byla-pretekstem-7075284448750432a,1781294
wiadomosci.wp.pl,Policy,5,https://wiadomosci.wp.pl/poselski-zespol-widmo-mial-rozliczac-100-konkretow-tuska-nie-zebral-sie-ani-razu-7074889045306080a,1766229
wiadomosci.wp.pl,Policy,6,https://wiadomosci.wp.pl/rzad-ma-dosc-widza-klotnie-lapia-sie-za-glowy-kulisy-sporu-ws-wod-polskich-7074563524377312a,1833878
wiadomosci.wp.pl,Policy,7,https://wiadomosci.wp.pl/mapa-partactwa-po-powodzi-wiemy-kto-bedzie-sprawdzany-i-co-zawiodlo-7074199161244192a,1778598
wiadomosci.wp.pl,Policy,8,https://wiadomosci.wp.pl/rzad-odmawia-deweloperom-minister-wydal-rekomendacje-7073717612575680a,1753480
wiadomosci.wp.pl,Policy,9,https://wiadomosci.wp.pl/miliony-do-splaty-pis-wciaz-ma-wielki-dlug-7073194975423392a,1775478
wiadomosci.wp.pl,Policy,10,https://wiadomosci.wp.pl/duda-spotka-sie-z-trumpem-otoczenie-prezydenta-precyzuje-informacje-mediow-z-usa-7072021850835904a,1666490
www.theguardian.com,Tech,1,https://www.theguardian.com/technology/article/2024/aug/24/trump-taylor-swift-deepfakes-ai,3161347
www.theguardian.com,Tech,2,https://www.theguardian.com/technology/article/2024/sep/02/pixel-9-pro-review-small-phone-camera-google-android-ai,3195531
www.theguardian.com,Tech,3,https://www.theguardian.com/technology/article/2024/aug/22/pixel-9-pro-xl-review-google-ai-packed-superphone-to-rival-the-best,2794992
www.theguardian.com,Tech,4,https://www.theguardian.com/technology/article/2024/sep/08/goodbye-tinder-hello-strava-have-hobby-apps-become-the-new-social-networks,2624517
www.theguardian.com,Tech,5,https://www.theguardian.com/technology/article/2024/sep/10/apple-loses-eu-court-battle-tax-bill-ireland,1378326
